TWEET,USER_ID,TWEET_ID,TWT_POST_DT,USER_NM,USER_ACCT,FOLLOWER_CNT,FRIENDS_CNT,LOCATION,ACCT_CREATE_DT,GEO_ENABLED,USER_URL,RETWEET_CNT,COMPSENTIMENT,POSSENTIMENT,NEGSENTIMENT,NEUSENTIMENT,SENTIMENT_OA,POSCNT,NEGCNT,BLOBPOL,BLOBSUB,COORDINATES,VERIFIED_USER,TOTAL POSTS,IS REPLY,REPLY TO,HASHTAGS
Did Yang just say he “told” his wife he was running for President. I mean...was there a conversation? #DemDebate,1147269163930570753,1156727862822678529,08/01/2019 00:46,kamalasdebatepen,kamalasdebatep1,3,9,,07/05/2019 22:20,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,32,,,['DemDebate']
Can we also talk about dental care being part of health care coverage? That shit is insanely expensive. #DemDebate,1621372002,1156727862982057984,08/01/2019 00:46,Steve Preston,StevePrest,1075,496,"Philadelphia, PA",07/25/2013 22:08,True,http://phila.gov,0,0.4215,0.246,0.138,0.615,Positive,1,0,-35.0,75.0,,False,4188,,,['DemDebate']
@JoeBiden Will your #PublicOption plan also be prohibitively expensive like the plans that insurance companies offer? How much will I pay per month? What will my deductible be? Don't really feel like paying $4k a year for a plan w/ $2.5k deductible #DemDebate2 #MedicareForAll,3269171352,1156727863074275328,08/01/2019 00:46,Richard Berte,RichardBerte,15,68,,07/05/2015 16:31,False,,0,0.6298,0.123,0.031,0.846,Positive,1,0,-3.3333333333333326,36.666666666666664,,False,177,,JoeBiden,['PublicOption']
"I hate this  freakin ' debate format. Moderators encouraging a blood brawl slug fest, and the skewed questions. Booker got it right. This format only causes division and aids the Tangerine Shitgibbon. #DemDebate",161089330,1156727863145566209,08/01/2019 00:46,The KG,Kigo123,47,173,Florida,06/29/2010 23:42,False,,0,-0.0772,0.097,0.105,0.798,Negative,0,1,-17.142857142857146,81.1904761904762,,False,182,,,
If I took a shot for every shitty anecdote I’d die #DemDebate,49819048,1156727863489548290,08/01/2019 00:46,Geneva,Brittany_Geneva,1102,1228,CaliATLNYCDC,06/23/2009 00:06,True,http://www.mindfulishly.com,0,-0.8176,0.0,0.484,0.516,Negative,0,1,0.0,0.0,,False,101635,,,['DemDebate']
"ANDREWYANGBACKAT 300WORDSAMINUTETAKEABREATHDUDE
#DemDebate",1456797842,1156727865318281217,08/01/2019 00:46,Matthew Pyskaty,matt_pyskaty,221,403,716,05/25/2013 12:16,True,http://instagram.com/matt_pyskaty,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,2659,,,['DemDebate']
The glasses don’t make you look smarter @JayInslee #DemDebate2,470528439,1156727865238536193,08/01/2019 00:46,Bradley Stein,_BradleyStein_,2041,4995,New York,01/21/2012 21:27,True,https://www.instagram.com/_bradleystein_/,0,0.4588,0.273,0.0,0.727,Positive,1,0,0.0,0.0,,False,33235,,,['DemDebate2']
Which #southpark character is it that #michaelbennet sounds like? #DemDebate2,2248181762,1156727865364418560,08/01/2019 00:46, ashley,ashleyfeingold,6,198,"Kansas City, MO",12/16/2013 04:41,True,,0,0.3612,0.217,0.0,0.783,Positive,1,0,0.0,0.0,,False,19,,,"['southpark', 'michaelbennet', 'DemDebate2']"
"@BernieSanders knows the US Healthcare system is broken and has the wrong goal it should not be for profit, but for the providing healthcare. #DemDebate #DemDebate2  #demdebates #nhpolitics",115236782,1156727865221754881,08/01/2019 00:46,David Holt,DavidAHolt,351,466,NH Seacoast,02/18/2010 01:42,True,,0,-0.5863,0.0,0.188,0.812,Negative,0,1,-45.0,65.0,,False,4965,,BernieSanders,
I'm loving Yang tonight. #DemDebate2,790226917,1156727865582465025,08/01/2019 00:46,Thayer,ThayerSquared,51,115,,08/29/2012 21:52,False,,0,0.5994,0.494,0.0,0.506,Positive,1,0,60.0,95.0,,False,928,,,['DemDebate2']
Retweet if you think @CNN @jaketapper should ask the Presidential candidates about #area51 + #UFOs. #DemocraticDebate #DemocraticDebates #PresidentialDebate #aliens #ufos #DemDebate #DemDebate2 #DemocraticDebate2020 #CNNDebate #cnn #CNNDemDebate,795120530881847296,1156727865360056322,08/01/2019 00:46,UFO Explorers,UFOExplorers,2718,3298,"California, USA",11/06/2016 04:28,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,1029,,,"['area51', 'UFOs']"
".@SenSanders + @SenWarren are still being quoted, plagiarised, and leading the narrative of Round 2 of the #DemDebate2.",753946669117505536,1156727865704091648,08/01/2019 00:46,"Ms Cary, Esq.",kat_cary,3125,2990,"Edinburgh, Scotland",07/15/2016 13:37,False,https://www.linkedin.com/in/kat-cary/,0,0.0,0.0,0.0,1.0,Neutral,0,0,-20.0,40.0,,False,15198,,,['DemDebate2']
I'M BILL DEBLASIO - LET MEEEE HANDLE THE FEAR MONGERING #DemDebate,212094352,1156727865934675968,08/01/2019 00:46,Maurice,mo87mo87,2046,2683,A few steps ahead of you,11/05/2010 03:23,False,,0,-0.7555,0.0,0.447,0.553,Negative,0,1,0.0,0.0,,False,20530,,,['DemDebate']
Silly me. I thought the first rule of Math class was 'Always show your work'.,210424042,1156727865905307648,08/01/2019 00:46,RazörFist,RAZ0RFIST,34560,409,"Phoenix, AZ",10/31/2010 12:01,False,http://www.youtube.com/c/TheRageaholic,0,0.0258,0.078,0.0,0.922,Neutral,0,0,-12.5,60.416666666666664,,False,46563,,,
"""We're looking for, in these candidates, to stand up to what’s going on — not just today, or this week, but over the next 460 days or so — the Trump administration continues to relentlessly attack [our right to healthcare]."" #DemDebate https://t.co/dRtoBkvEZQ",834789751148466177,1156727865649639426,08/01/2019 00:46,Committee to Protect Medicare & Affordable Care,cmteetoprotect,116,257,,02/23/2017 15:39,False,http://committeetoprotect.org/,0,-0.631,0.0,0.096,0.904,Negative,0,1,14.285714285714285,26.785714285714285,,False,121,,,
"Joe Biden, just beat Harris in this Democratic Date#DemDebate",1606922828,1156727866123522048,08/01/2019 00:46,QD21,QD21_,1541,2476,Houston TX,07/19/2013 22:46,True,https://www.youtube.com/user/FLOWERGIRL5619,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,14125,,,
After watching the first 45 min of the #DemDebate2 I am so psyched about bread lines.,711728047137935365,1156727866161278977,08/01/2019 00:46,Kinesis,8B09C1,826,771,Present,03/21/2016 01:36,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,25.0,33.33333333333333,,False,23062,,,['DemDebate2']
Pretty clear everyone sees Kamala as the biggest threat. #DemDebate,2802913609,1156727866307969024,08/01/2019 00:46,Shelly,cougar_gold,65,531,"Seattle, WA",09/11/2014 02:44,True,,0,0.34,0.358,0.21,0.432,Positive,1,0,17.5,69.16666666666667,,False,2802,,,['DemDebate']
"I’m digging Booker, Yang, Gillibrand, and Biden.",13255932,1156727866987618304,08/01/2019 00:46,°,grantmichaels,1129,1265,"Florida, USA",02/08/2008 17:26,False,http://medium.com/@grantmichaels,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,53873,,,
"Your wife asked you a question, Andrew. That’s not a “story.” It’s barely an anecdote. #DemDebate",20488877,1156727866899365888,08/01/2019 00:46,Jake Brooks,JakeBrooks665,375,674,"Los Angeles, California",02/10/2009 03:16,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,5.0,10.0,,False,35068,1156718107857059843,JakeBrooks665,['DemDebate']
DeBlasio wasn’t there for NYC so what makes people think that he’s great for America? #demdebate2,16732892,1156727867214041089,08/01/2019 00:46,,StephzillaNJ,5762,5224,New Jersey ,10/14/2008 03:26,True,http://instagram.com/killazilla,0,0.6249,0.215,0.0,0.785,Positive,1,0,80.0,75.0,,False,126151,,,['demdebate2']
"Yang *told* his wife he’s running for President?! He didn’t 
*ask*??  #DemDebate",21705546,1156727867268575232,08/01/2019 00:46,Ryder Kessler | #CloseTheCamps,ryderkessler,505,354,"New York, NY",02/23/2009 23:09,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,10347,,,['DemDebate']
"I fully believe in mental health care... however, hearing Democrats talk about the need for mental health care just cracks me up! #DemDebate2",36731640,1156727867394461701,08/01/2019 00:46,Barbara E Hahn,BarbaraHahn,740,1158,"Cullom, IL",04/30/2009 18:19,False,http://barbarahahnblog.wordpress.com/,0,0.5411,0.143,0.0,0.857,Positive,1,0,-11.25,20.0,,False,3307,,,
@GovInslee he just missed a really easy talking point. CNN set him up with asking if 5% was enough and he was right by saying no but he could have added on it and said that it was a start which is further than the rest of the candidates have done #DemDebate2,1394993083,1156727869332230146,08/01/2019 00:46,Andyandcats,Jewverine,176,615,,05/01/2013 16:11,True,,0,-0.0267,0.04,0.061,0.899,Neutral,0,0,17.976190476190474,59.226190476190474,,False,1464,,GovInslee,
"@HCandler - this is kinda cool. Probably as good an intro as anything else, but more fun!",47451310,1156727869638348805,08/01/2019 00:46,Steve Sawyer,SawyerSteve,221,346,"Detroit, MI",06/15/2009 21:34,False,,0,0.8241,0.399,0.0,0.601,Positive,1,0,48.12499999999999,48.75,,False,4594,,HCandler,
"Holy shit, Yang gets to speak.

Yang: ""rehearsed speech, zero authenticity""

I'm glad the people in the crowd liked it, at least.

#DemDebate",1473730315,1156727870036807680,08/01/2019 00:46,Progressive Anarchist,ChrisGillmann,258,536,,06/01/2013 03:42,False,,0,0.296,0.197,0.122,0.68,Positive,1,0,14.999999999999996,75.0,,False,16721,,,
#DemDebate #KamalaHarris is coming across Presidential. Knowledgeable. They see a winner. A threat. That’s why they’re coming for her. They tried to jump. They jumped back real quick. #DemDebate2 #,786586700755632128,1156727870095540224,08/01/2019 00:46,Phyllis Coley,phyllis_coley,372,130,"Durham, NC",10/13/2016 15:17,True,,0,0.1027,0.118,0.106,0.776,Positive,1,0,25.0,37.5,,False,1392,,,"['DemDebate', 'KamalaHarris']"
It would be better to have our Unions negotiate our pay and work conditions and not our Health Benefits. #DemDebate,189383356,1156727870376402944,08/01/2019 00:46,Jacque,jcorcoran005,23,102,"Camarillo, Ca",09/11/2010 03:12,True,,0,0.0813,0.123,0.153,0.724,Positive,1,0,50.0,50.0,,False,279,,,['DemDebate']
"Compared to Warren + Sanders last night, there is precisely 0.00% chance I‘d vote for any of these people. Star Wars is on TCM right now. Buh-bye #DemDebate.",322836713,1156727870372405248,08/01/2019 00:46,Mom needs coffee,CarCarll,573,826,"North End, Boston",06/23/2011 20:37,True,,0,-0.3818,0.065,0.118,0.817,Negative,0,1,22.857142857142858,46.74603174603174,,False,16034,,,
Yes. Thank you for emphasizing the need for more focus on mental health @GovInslee.  #DemDebate,7782442,1156727870439358464,08/01/2019 00:46,Christine,christinelu,31648,3000,Los Angeles ,07/28/2007 11:19,True,https://www.vote.org/am-i-registered-to-vote/,0,0.6369,0.286,0.0,0.714,Positive,1,0,20.0,35.0,,False,86985,1156726240390213632,christinelu,['DemDebate']
Aetna and blue cross lives matter! #DemDebate2,906257967011463170,1156727870523396103,08/01/2019 00:46,Ben,bsienk9,130,983,"Maryland, USA",09/08/2017 20:48,False,,0,0.1007,0.188,0.0,0.812,Positive,1,0,0.0,5.0,,False,5489,,,['DemDebate2']
"Yes, let’s put the guy who’s wife “misplaced” almost a billion dollars on her signature mental-health initiative in charge of our healthcare. #DemDebate2",316739994,1156727870598930432,08/01/2019 00:46,A.C. Spollen,ACSpollen,11183,7811,New York,06/13/2011 22:11,False,,0,0.4019,0.114,0.0,0.886,Positive,1,0,-20.0,20.0,,False,88713,,,
Yang doesn't trip over his words.... I like that. #DemDebate,1122919203600764929,1156727870770880512,08/01/2019 00:46,Un- Both- Ered,Areuweirdornah,65,189,,04/29/2019 17:42,False,,0,0.3612,0.238,0.0,0.762,Positive,1,0,0.0,0.0,,False,926,,,['DemDebate']
"I'm hearing #BernieSanders2020  talking points all over again. It's almost as if what he says isn't so radical after all 
#DemDebate2",1394126683,1156727870623895554,08/01/2019 00:46,phrogwife,Abreu1018,25,103,,05/01/2013 08:40,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,392,,,['BernieSanders2020']
"So @CNN designed the first hour of the debate to attack @KamalaHarris
#DemDebate2",637081901,1156727870972211202,08/01/2019 00:46,,13MaroRS,23,315,,07/16/2012 16:09,False,,0,-0.4767,0.0,0.205,0.795,Negative,0,1,25.0,33.33333333333333,,False,802,,,['DemDebate2']
Lmao your wife didn’t ask that #DemDebate2,2470230828,1156727871051849733,08/01/2019 00:46,lukewarm girl adia,unsettlingvibes,696,849,"Athens, GA",04/30/2014 02:53,True,,0,0.5994,0.394,0.0,0.606,Positive,1,0,60.0,100.0,,False,2619,,,['DemDebate2']
"""What I DON’T believe is that the profit motive of Big Pharma or insurance companies should ever determine in our great nation whether someone gets healthcare or not."" -@JulianCastro #HealthcareIsAHumanRight #DemDebate2",2339295391,1156727870959624192,08/01/2019 00:46,Chelsea H,_ChelseaH08,280,567,"Philadelphia, PA",02/11/2014 22:06,True,,0,0.7906,0.2,0.0,0.8,Positive,1,0,40.0,42.5,,False,3522,,,
"Inslee asked about public option in Washington. Says everyone should have health care. Talks a lot about how proud of WA he is, wants to bring in conversation about mental health, proud of lowering prescription drug costs. #DemDebate2",827736494576066560,1156727870884122625,08/01/2019 00:46,Rachel Kulikoff,RKulikoff,27,455,"Madison, WI",02/04/2017 04:32,False,,0,0.8126,0.212,0.045,0.743,Positive,1,0,34.0,47.333333333333336,,False,245,1156727282406514688,RKulikoff,
"When response times are this short, you get short stories #YangGang #demdebate",21623884,1156727871135735808,08/01/2019 00:46,Lorena Reyna,lorena__reyna,809,1017,"30.17346,-97.807433",02/23/2009 02:32,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,30.0,,False,24622,,,"['YangGang', 'demdebate']"
"Hey @AndrewYang we don’t care about your story! Just answer the damn question.
#DemDebate2",1203198218,1156727871261593605,08/01/2019 00:46,Devinn Smart,Iamdevinnsmart,18407,3005,,02/21/2013 06:18,True,https://blexit.com/,0,0.2003,0.192,0.148,0.66,Positive,1,0,0.0,0.0,,False,9872,,,['DemDebate2']
I support Andrew Yang because he agrees ties are stupid. #DemDebate,36655892,1156727871269945349,08/01/2019 00:46,Steve Bryant,SteveBryantKY,1107,2262,"Louisville, KY",04/30/2009 13:01,True,http://www.runswitchpr.com,0,0.0258,0.302,0.228,0.47,Neutral,0,0,-80.0,100.0,,False,4636,,,['DemDebate']
"@CNN ... OOOOOOooooooo ..

IF SHE CALLS THE VICE-PRESIDENT @JoeBiden #Senator... ONE MO’ GAIN???!!!!! 

#DemDebate #CNNDebate @CNN",415965326,1156727871232069632,08/01/2019 00:46,Kevin L. Lang ,SkyviewKevin,318,256,"Las Vegas, NV.",11/19/2011 01:59,True,http://www.skyviewbiz.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,1971,1156727820590223360,CNN,"['Senator', 'DemDebate', 'CNNDebate']"
"The thought that people have to leave the country (ie Canada) to get their insulin, or any life sustaining drug because they cannot afford it here, is totally rediculous. #DemDebate2",1156722982951239680,1156727871311888385,08/01/2019 00:46,kmarnen@yahoo.com,kmarnenyahooco1,0,0,,08/01/2019 00:27,False,,0,-0.0516,0.0,0.04,0.96,Negative,0,1,0.0,75.0,,False,1,,,
"Michael Bennet called Kamala Harris a liar.

That was dumb.

 #DemDebate2",1939497072,1156727871706021888,08/01/2019 00:46,Jenny Gattone,TheWriteJennyG,5764,6320,,10/06/2013 02:34,False,,0,-0.765,0.0,0.452,0.548,Negative,0,1,-37.5,50.0,,False,24236,,,['DemDebate2']
I love that Biden is not dominating anywhere close to the Warren Sanders juggernaut last night. #DemDebate,921155255974420480,1156727873627152385,08/01/2019 00:46,Nan Bauer,nanlechou,349,207,"Michigan, USA",10/19/2017 23:25,False,http://lechoufou.com,0,0.7259,0.303,0.0,0.697,Positive,1,0,25.0,33.33333333333333,,False,473,,,['DemDebate']
Holy fuck Yang just answered the healthcare question in under 15 seconds and it made sense. #DemDebate2,39720857,1156727873786523649,08/01/2019 00:46,Petty Crocker,alexpearlman,1184,474,Parts unknown,05/13/2009 09:40,True,,0,-0.5423,0.0,0.179,0.821,Negative,0,1,-40.0,60.0,,False,14817,,,['DemDebate2']
Fuck yeah Yang. More YANG.  #demdebate #demdebate2,304845903,1156727873710903296,08/01/2019 00:46,Danny Abrahms,DannyAbrahms,178,83,"Los Angeles, California",05/25/2011 06:22,True,,0,-0.3182,0.206,0.327,0.467,Negative,0,1,4.999999999999999,55.00000000000001,,False,284,,,"['demdebate', 'demdebate2']"
What a farce. #DemDebate2,1145127757615173632,1156727873841115136,08/01/2019 00:46,JakeCee,JakeCee99059860,1,15,,06/30/2019 00:31,False,,0,-0.4019,0.0,0.574,0.426,Negative,0,1,-40.0,50.0,,False,37,,,['DemDebate2']
Time for Kamala to take a little break.,22005666,1156727873639768064,08/01/2019 00:46,Brandon,Brand_Allen,2128,536,"Huntersville, NC",02/26/2009 13:02,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-18.75,50.0,,False,71811,,,
Harris attacking Biden and everyone else attacking Harris. C'mon CNN stop with the divisiveness. #DemDebate2,306239866,1156727873845321733,08/01/2019 00:46,I-B-N,rodrecus1,50,238,,05/27/2011 14:48,True,,0,-0.802,0.0,0.406,0.594,Negative,0,1,0.0,0.0,,False,1011,,,['DemDebate2']
I remain convinced that Tulsi Gabbard is powered by AI #DemDebate #DemocraticDebate https://t.co/AVyuIbKFgh,157865694,1156727872893136896,08/01/2019 00:46,Jana,thejanaingram,253,272,"Tuscaloosa, AL",06/21/2010 03:25,True,,0,0.4019,0.197,0.0,0.803,Positive,1,0,0.0,0.0,,False,1679,,,"['DemDebate', 'DemocraticDebate']"
@MeghanMcCain It absolutely is a Republican talking point. Don't act like Kamala is just talkin out the side of her mouth. #DemDebate2 #DemDebate,33962576,1156727873803366400,08/01/2019 00:46,DeonLaster,SUPREMEVANITY,427,1401,Jersey,04/21/2009 16:54,True,http://www.Deonlaster.com,0,-0.2755,0.0,0.091,0.909,Negative,0,1,20.0,90.0,,False,7839,1156727322579492870,MeghanMcCain,
Yang wins. #DemDebate2,4850218654,1156727874067607552,08/01/2019 00:46,Quantified Dave,QuantifiedDave,5208,470,"Greenville, SC",01/26/2016 15:30,True,,0,0.5719,0.649,0.0,0.351,Positive,1,0,30.0,20.0,,False,13204,,,['DemDebate2']
I agree with Inslee: Mental Health care needs to be included #DemDebate2,1247695350,1156727874201763840,08/01/2019 00:46,Deb,DebrielleJ,77,317,"Rochester, NY",03/07/2013 02:12,False,,0,0.6908,0.388,0.0,0.612,Positive,1,0,-10.0,20.0,,False,2248,,,['DemDebate2']
#DemDebate ENOUGH OF THESE POINTLESS STORIES!!!,1388719718,1156727874390388736,08/01/2019 00:46,Anne Leary Skenzich,silyrabbt,71,108,North Central US - Minnesota,04/29/2013 05:34,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-24.4140625,50.0,,False,12447,,,['DemDebate']
"If you tell me #AndrewYang will be our President in 2020, I'd be ok with it. #DemDebate2 #DemDebate",178019052,1156727874491232256,08/01/2019 00:46,Greg,gregashaw,88,266,,08/13/2010 17:17,True,,0,0.296,0.115,0.0,0.885,Positive,1,0,50.0,50.0,,False,14020,,,"['AndrewYang', 'DemDebate2', 'DemDebate']"
"#DemDebate Andrew Yang is really popular tonight, wish they’d give him more time to shine",942957959176441856,1156727874742902785,08/01/2019 00:46,ye olde mwah,bhrelatedhandle,68,331,"New Jersey, USA",12/19/2017 03:21,True,,0,0.7233,0.318,0.0,0.682,Positive,1,0,55.00000000000001,70.0,,False,10816,,,['DemDebate']
"Idea: every time a candidate goes over the time limit, a random Snapchat filter is applied to their face for the next few minutes. #DemDebate",28047300,1156727874826752000,08/01/2019 00:46,Scott Gunn,scottagunn,8939,2431,"Cincinnati, OH",04/01/2009 04:05,True,http://www.forwardmovement.org,0,0.0,0.0,0.0,1.0,Neutral,0,0,-23.333333333333332,20.0,,False,27560,,,
